,lon,lat
0,5.984466666666666,43.080016666666666
1,5.984168778125033,43.080313794480574
2,5.9838394365834215,43.08062024060803
3,5.98350786052902,43.08092481694003
4,5.983173297892212,43.08122498540225
5,5.982835393249118,43.08151785900045
6,5.982494338667778,43.08180050598766
7,5.982150708433497,43.08207078123558
8,5.981805257376254,43.08232782399777
9,5.981458900443271,43.08257187570286
10,5.981112646296176,43.0828038552706
11,5.98076726848353,43.08302480288032
12,5.98056520049219,43.08326157115273
13,5.9802246789720135,43.08346392106348
14,5.979885958118682,43.083659298835116
15,5.979549537483493,43.08384892573111
16,5.979215984432361,43.084033792614264
17,5.978885796932726,43.08421468409572
18,5.978559400885641,43.084392324867515
19,5.9782370716422255,43.08456747113131
20,5.9779188168531725,43.084740955399866
21,5.977604410809023,43.08491366021331
22,5.97729348862783,43.08508636422944
23,5.9769855226516695,43.08525962592829
24,5.976839086127302,43.08553068487852
25,5.97653784110203,43.085706230196614
26,5.9762386650369175,43.08588271470111
27,5.975942169767853,43.08606000847236
28,5.9756493600044385,43.086237982949356
29,5.975361247909115,43.086416537139044
30,5.975078290340349,43.08659562906228
31,5.974800360283798,43.086775269614776
32,5.974526848825478,43.08695549096587
33,5.974256803086959,43.08713630708526
34,5.973989279387227,43.0873176805841
35,5.973723868206154,43.087499512479354
36,5.973658303104863,43.08781857741114
37,5.973400993389044,43.08800230312076
38,5.973148214180724,43.08818637517772
