,lon,lat
0,5.9849499999999995,43.08016666666666
1,5.985141168695679,43.08010424348933
2,5.985318367752076,43.08005803001965
3,5.98549585642336,43.080008934040436
4,5.985673638973402,43.07995690088364
5,5.985851719806289,43.07990187145304
6,5.98603010403485,43.07984378125889
7,5.986208796971736,43.079782565133186
8,5.9863878015703165,43.079718161860654
9,5.986567115100447,43.079650514962616
10,5.986746725370738,43.079579573205585
11,5.9870115161790345,43.079491723036305
12,5.9871917698415595,43.07941255091239
13,5.987372167662073,43.07932994419135
14,5.987552645472895,43.07924386797053
15,5.987733139130869,43.07915428931944
16,5.987913584434871,43.079061179715694
17,5.988093916026208,43.07896451777625
18,5.988274065604061,43.07886429221002
19,5.9884539600291,43.07876050485597
20,5.988633524000157,43.078653170962625
21,5.988812691346421,43.0785423144134
22,5.9889914096830905,43.07842796707398
23,5.9893135070806025,43.078281676819934
24,5.989490978652086,43.07815790713618
25,5.9896678822594165,43.07803079218272
26,5.989844178909609,43.077900392378204
27,5.990019803831986,43.077766778701296
28,5.99019466335985,43.07763003342616
29,5.990368636547175,43.077490250360064
30,5.990541579935309,43.07734753439659
31,5.990713333284255,43.077201998236895
32,5.990883725936228,43.077053756778334
33,5.99105258497397,43.07690291980638
34,5.991219745667224,43.07674958465625
35,5.991551514247181,43.07653834063054
36,5.99171354514006,43.07637771867227
37,5.991873522473874,43.0762147413126
38,5.992031452536922,43.076049380723255
39,5.992187377238375,43.075881589554264
40,5.992341365932504,43.07571130289052
41,5.992493512039307,43.07553843707645
42,5.9926439501243465,43.07536290065605
43,5.992792866420294,43.07518459400967
44,5.992940508335369,43.075003406513204
45,5.993087197663266,43.074819216326254
46,5.993233335657858,43.07463189139646
47,5.993493902704578,43.07437406181565
48,5.993639909453939,43.07417766782451
49,5.993786382396685,43.073977536814276
50,5.9939333864454944,43.07377345804839
