,lon,lat
0,6.0109,43.08016666666666
1,6.010752225795361,43.079929555455394
2,6.010584124210758,43.07996960257698
3,6.010505755457495,43.079698068192094
4,6.010424745114689,43.07942119296825
5,6.010341007788159,43.079139117022535
6,6.010254445884296,43.078852076504745
7,6.010164738200539,43.078560349942656
8,6.010071322836386,43.07826420596878
9,6.0099734295035026,43.07796374797719
10,6.009870167182349,43.077658737248754
11,6.009760584489403,43.077348671758664
12,6.00964393088802,43.0770329251827
13,6.009520176112602,43.076710875136904
14,6.009437949983858,43.07669465059523
