,lon,lat
0,5.9701,43.07998333333333
1,5.970236768466434,43.08013587958643
2,5.970408146835279,43.08032174124003
3,5.970578312716037,43.080504725973974
4,5.970747130644821,43.0806847151549
5,5.970914506066014,43.080861624983825
6,5.971080402568783,43.081035417415755
7,5.971244844633856,43.08120611631886
8,5.971407909020931,43.08137380222614
9,5.97156971408598,43.081538599400126
10,5.971730409705116,43.08170066107788
11,5.971890165147241,43.08186015125693
12,5.972049156057302,43.08201723164629
13,5.972225836451025,43.082158161213
14,5.972383917806483,43.082310517002696
15,5.972541670798416,43.0824608355385
16,5.972699164980095,43.0826091775699
17,5.9728564565508,43.082755576694744
18,5.973013607101454,43.08290004209834
19,5.973170694173059,43.083042561274425
20,5.973327820784133,43.083183102708
21,5.973485123466169,43.08332161869574
22,5.973642775340685,43.083458048590735
23,5.973800945117901,43.08359232587963
24,5.973959762765995,43.08372438425589
25,5.974208343651694,43.0838395086324
26,5.97436916879044,43.08396559932493
27,5.974530823130749,43.084089292196154
28,5.9746933076864615,43.08421054595047
29,5.9748566049598635,43.08432933164501
30,5.975020701404627,43.08444563290988
31,5.9751856075105465,43.08455944466751
32,5.975351352693684,43.0846707704392
33,5.975517978178102,43.08477961941468
34,5.975685529763078,43.08488600372109
35,5.975854050851506,43.08498993619758
36,5.976023576317918,43.08509142948607
37,5.976351361961918,43.085187578792905
38,5.976523912180681,43.0852820449892
39,5.976697492774521,43.085374160769824
40,5.9768720915990325,43.08546395671913
41,5.977047692420703,43.08555145674149
42,5.9772242775602376,43.085636673803094
