,lon,lat
0,5.9852,43.08
1,5.986082726357901,43.08038984068512
2,5.986991049547055,43.080749058046536
3,5.987917370161811,43.08108625747177
4,5.988863452972857,43.081401132587125
5,5.989830558602909,43.08169308032361
6,5.990776688780975,43.08195432776705
7,5.9917831553970125,43.08219952326524
8,5.9928046313333825,43.08241888244581
9,5.993831977254285,43.08261098140977
10,5.9948542827376015,43.082771639327945
11,5.995863911427548,43.082897512331655
12,5.996859253109742,43.082988983822766
13,5.9978422695041935,43.083046073822985
14,5.9988142317297015,43.08307265357065
15,5.999778192395644,43.08307446128842
16,6.000740801824001,43.08305294968715
17,6.001709617616359,43.08300592969493
18,6.0026418500271586,43.08287215031609
19,6.003627455742089,43.08277239046467
20,6.004620787856582,43.082642450519685
21,6.005620441643276,43.082481246350504
22,6.006624040810565,43.08228583116925
