,lon,lat
0,5.984466666666666,43.080016666666666
1,5.984849149950338,43.079736568688624
2,5.985242608957533,43.07943116258387
3,5.985634733176744,43.07912952628437
4,5.986025653357401,43.078832644109674
5,5.986415470256233,43.07854085303919
6,5.986804479701722,43.07825377165126
7,5.987192630855304,43.077970719324625
8,5.987578840414738,43.07769118405847
9,5.987960870003309,43.0774148482738
10,5.988335924479853,43.07714167368646
11,5.988701807243643,43.07687175266188
12,5.988985703418859,43.0766926968384
13,5.9893336398546975,43.076427099890644
14,5.989671718812794,43.076161948351
15,5.99000104459885,43.07589769600113
16,5.990323065687068,43.07563712641963
17,5.990639333845118,43.07538391783072
18,5.990950879757348,43.07513950004462
19,5.991258104118928,43.07490294054538
20,5.991561035084627,43.07467176372231
21,5.991859644157617,43.07444293238837
22,5.9921539707045115,43.07421449461566
23,5.992444160417039,43.07398576584137
24,5.992686124743056,43.07386368497636
25,5.992969067004052,43.0736372349024
26,5.993248500561506,43.07341318569554
27,5.9935247424916005,43.07319194949079
28,5.993798077011197,43.07297323471672
29,5.994068681101438,43.072756179005694
30,5.994336641276732,43.07253997184532
31,5.994602012747983,43.07232421437703
32,5.994864861544233,43.07210892544936
33,5.99512532965079,43.07189454029923
34,5.995383629903602,43.071681638295416
35,5.995639976162556,43.07147058708596
36,5.9959000741746,43.0714311918806
37,5.9961524312050365,43.07122422683352
38,5.996403441670978,43.07101894603129
