,lon,lat
0,6.0059,43.04963333333333
1,6.006460249484364,43.04907787022004
2,6.0069851330273885,43.04853088452118
3,6.007530551524718,43.0480498855094
4,6.008049296180326,43.04749042834219
5,6.008565587790618,43.04693404518248
6,6.009080143865803,43.04636637636853
7,6.0095922364063235,43.045775015322135
8,6.010100479682873,43.045176275805254
9,6.010603368918866,43.044577836546324
10,6.011099337077939,43.04397481347976
11,6.011587512580776,43.04336578508675
12,6.0120677577291985,43.04275777465626
