,lon,lat
0,5.9701,43.07998333333333
1,5.970531666060136,43.080240387176204
2,5.970975000682833,43.080533530512184
3,5.971398216738615,43.080822557432874
4,5.971802702324566,43.08110888260805
5,5.972190693533941,43.08139409778097
6,5.972564908899417,43.08167987024274
7,5.972946739699777,43.08208898109755
8,5.973299740140119,43.08238125425252
9,5.973642891148623,43.08267769123145
10,5.973975779690614,43.08297770281947
11,5.97429786851746,43.08328046963863
12,5.974608698360015,43.08358551245139
13,5.974908098334605,43.08389295358935
14,5.975196350512227,43.084203192631534
15,5.975474130320482,43.0845167393367
16,5.975742134271255,43.08483417330489
17,5.976000781407294,43.085156195405546
18,5.97625018895257,43.085483454480965
19,5.976521117335097,43.08605585333856
20,5.976751062832911,43.086395514440085
21,5.9769725693207825,43.08673906910842
22,5.977186331254064,43.08708589248906
