,lon,lat
0,5.9849499999999995,43.08016666666666
1,5.984826142349257,43.080524194830595
2,5.984756443033884,43.08086011723336
3,5.984693560896333,43.08119790902871
4,5.984637146903546,43.08153766487607
5,5.984586741535755,43.081879600951204
6,5.98450279591422,43.08236632943945
7,5.984464959518221,43.082715054320126
8,5.984430706188261,43.083067393954394
9,5.984399371687374,43.083423673723765
10,5.984370374874098,43.08378409805897
11,5.984343204560205,43.08414882999758
12,5.984317403494336,43.084518064316185
13,5.984292548931894,43.08489204200263
14,5.984268236619543,43.08527105301773
15,5.98424409296265,43.08565542264446
16,5.984219794759362,43.08604534188384
17,5.9841950864566735,43.08644067613336
18,5.984151211476406,43.08705972567439
19,5.984126318296664,43.08746547198381
