,lon,lat
0,6.000283333333333,43.0799
1,6.000241047371525,43.080301252464224
2,6.000212302237318,43.080722666184215
3,6.000184645269866,43.08114855698531
4,6.000157993191444,43.0815784053087
5,6.000132250102557,43.08201260049002
6,6.000107496522812,43.08245175002405
7,6.00008424997202,43.08289571195432
8,6.00006329416371,43.08334391734408
9,6.000045320578221,43.08379611195518
10,6.00001445678269,43.08423507604794
11,6.000003920177389,43.0846959940468
12,5.999997254068912,43.08516250412632
13,5.999994440224049,43.085634956576364
14,5.999995490247083,43.08611323400901
15,6.000000752145573,43.08659709245206
16,6.000010794069411,43.087085893375374
17,6.0000260403392485,43.08757794479193
18,6.000046240870792,43.08807210805116
19,6.000069826645367,43.08857038012526
20,6.000095082928313,43.089074593883325
21,6.0001214193910535,43.08958275357897
22,6.000126871523859,43.09008433909001
23,6.000159197880955,43.09059505683179
24,6.00019569687645,43.09110698723733
25,6.000234405070661,43.09162066708776
26,6.000272067956701,43.0921385166471
27,6.000306421053908,43.092664094384794
28,6.000340959737266,43.093199296690045
29,6.000383497164461,43.09374314449321
30,6.000442726104228,43.09429093743045
31,6.000520660763547,43.09483764429763
32,6.000609611080372,43.09538263445889
33,6.000697656734265,43.095937374222636
34,6.000625393757752,43.096451242176116
35,6.000703030657291,43.097031299479
